gml_id,id,metadataproperty,description_href,description_title,description_nilreason,description,descriptionreference_href,descriptionreference_title,descriptionreference_nilreason,identifier_codespace,identifier,name,location_location,godlo,akt_rok,piksel,kolor,zrodlo_danych,uklad_xy,modul_archiwizacji,nr_zglosz,akt_data_frame,akt_data_id,akt_data_metadataproperty,akt_data_description_href,akt_data_description_title,akt_data_description_nilreason,akt_data_description,akt_data_descriptionreference_href,akt_data_descriptionreference_title,akt_data_descriptionreference_nilreason,akt_data_identifier_codespace,akt_data_identifier,akt_data_name,akt_data_relatedtime,akt_data_timeposition_frame,akt_data_timeposition_calendareraname,akt_data_timeposition_indeterminateposition,akt_data_timeposition,czy_ark_wypelniony,url_do_pobrania,dt_pzgik_frame,dt_pzgik_id,dt_pzgik_metadataproperty,dt_pzgik_description_href,dt_pzgik_description_title,dt_pzgik_description_nilreason,dt_pzgik_description,dt_pzgik_descriptionreference_href,dt_pzgik_descriptionreference_title,dt_pzgik_descriptionreference_nilreason,dt_pzgik_identifier_codespace,dt_pzgik_identifier,dt_pzgik_name,dt_pzgik_relatedtime,dt_pzgik_timeposition_frame,dt_pzgik_timeposition_calendareraname,dt_pzgik_timeposition_indeterminateposition,dt_pzgik_timeposition,wlk_pliku_mb,layer,path
metro19.44,SkorowidzOrtofomapy2019.900888,,,,,,,,,,,,,N-34-49-D-b-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900888.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900888_N-34-49-D-b-4-1.tif,,SkorowidzOrtofomapy2019.900888.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.45,SkorowidzOrtofomapy2019.900949,,,,,,,,,,,,,N-34-50-C-c-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900949.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900949_N-34-50-C-c-1-2.tif,,SkorowidzOrtofomapy2019.900949.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.46,SkorowidzOrtofomapy2019.900939,,,,,,,,,,,,,N-34-50-C-a-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900939.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900939_N-34-50-C-a-2-1.tif,,SkorowidzOrtofomapy2019.900939.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,35,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.47,SkorowidzOrtofomapy2019.900916,,,,,,,,,,,,,N-34-50-A-c-1-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900916.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900916_N-34-50-A-c-1-1.tif,,SkorowidzOrtofomapy2019.900916.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,33,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.48,SkorowidzOrtofomapy2019.900904,,,,,,,,,,,,,N-34-49-D-d-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900904.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900904_N-34-49-D-d-2-1.tif,,SkorowidzOrtofomapy2019.900904.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,31,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.49,SkorowidzOrtofomapy2019.900808,,,,,,,,,,,,,N-34-49-B-d-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900808.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900808_N-34-49-B-d-4-1.tif,,SkorowidzOrtofomapy2019.900808.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,34,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.50,SkorowidzOrtofomapy2019.900957,,,,,,,,,,,,,N-34-50-C-c-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900957.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900957_N-34-50-C-c-3-2.tif,,SkorowidzOrtofomapy2019.900957.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.51,SkorowidzOrtofomapy2019.900961,,,,,,,,,,,,,N-34-50-C-d-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900961.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900961_N-34-50-C-d-1-2.tif,,SkorowidzOrtofomapy2019.900961.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,27,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.52,SkorowidzOrtofomapy2019.900936,,,,,,,,,,,,,N-34-50-C-a-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900936.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900936_N-34-50-C-a-1-2.tif,,SkorowidzOrtofomapy2019.900936.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.53,SkorowidzOrtofomapy2019.900801,,,,,,,,,,,,,N-34-49-B-d-2-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900801.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900801_N-34-49-B-d-2-2.tif,,SkorowidzOrtofomapy2019.900801.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.54,SkorowidzOrtofomapy2019.900811,,,,,,,,,,,,,N-34-49-B-d-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900811.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900811_N-34-49-B-d-4-4.tif,,SkorowidzOrtofomapy2019.900811.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.55,SkorowidzOrtofomapy2019.900802,,,,,,,,,,,,,N-34-49-B-d-2-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900802.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900802_N-34-49-B-d-2-3.tif,,SkorowidzOrtofomapy2019.900802.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.56,SkorowidzOrtofomapy2019.900798,,,,,,,,,,,,,N-34-49-B-d-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900798.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900798_N-34-49-B-d-1-3.tif,,SkorowidzOrtofomapy2019.900798.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.57,SkorowidzOrtofomapy2019.900943,,,,,,,,,,,,,N-34-50-C-a-3-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900943.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900943_N-34-50-C-a-3-3.tif,,SkorowidzOrtofomapy2019.900943.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.58,SkorowidzOrtofomapy2019.900918,,,,,,,,,,,,,N-34-50-A-c-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900918.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900918_N-34-50-A-c-1-3.tif,,SkorowidzOrtofomapy2019.900918.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.59,SkorowidzOrtofomapy2019.900952,,,,,,,,,,,,,N-34-50-C-c-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900952.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900952_N-34-50-C-c-2-1.tif,,SkorowidzOrtofomapy2019.900952.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.60,SkorowidzOrtofomapy2019.900945,,,,,,,,,,,,,N-34-50-C-a-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900945.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900945_N-34-50-C-a-4-1.tif,,SkorowidzOrtofomapy2019.900945.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.61,SkorowidzOrtofomapy2019.900947,,,,,,,,,,,,,N-34-50-C-a-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900947.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900947_N-34-50-C-a-4-4.tif,,SkorowidzOrtofomapy2019.900947.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,22,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.62,SkorowidzOrtofomapy2019.900958,,,,,,,,,,,,,N-34-50-C-c-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900958.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900958_N-34-50-C-c-4-1.tif,,SkorowidzOrtofomapy2019.900958.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,40,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.63,SkorowidzOrtofomapy2019.900880,,,,,,,,,,,,,N-34-49-D-b-2-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900880.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900880_N-34-49-D-b-2-1.tif,,SkorowidzOrtofomapy2019.900880.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,33,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.64,SkorowidzOrtofomapy2019.900917,,,,,,,,,,,,,N-34-50-A-c-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900917.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900917_N-34-50-A-c-1-2.tif,,SkorowidzOrtofomapy2019.900917.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.65,SkorowidzOrtofomapy2019.900950,,,,,,,,,,,,,N-34-50-C-c-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900950.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900950_N-34-50-C-c-1-3.tif,,SkorowidzOrtofomapy2019.900950.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,34,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.66,SkorowidzOrtofomapy2019.900881,,,,,,,,,,,,,N-34-49-D-b-2-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900881.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900881_N-34-49-D-b-2-2.tif,,SkorowidzOrtofomapy2019.900881.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.67,SkorowidzOrtofomapy2019.900968,,,,,,,,,,,,,N-34-50-C-d-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900968.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900968_N-34-50-C-d-3-2.tif,,SkorowidzOrtofomapy2019.900968.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,35,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.68,SkorowidzOrtofomapy2019.900905,,,,,,,,,,,,,N-34-49-D-d-2-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900905.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900905_N-34-49-D-d-2-2.tif,,SkorowidzOrtofomapy2019.900905.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.69,SkorowidzOrtofomapy2019.900891,,,,,,,,,,,,,N-34-49-D-b-4-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900891.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900891_N-34-49-D-b-4-4.tif,,SkorowidzOrtofomapy2019.900891.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,39,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.70,SkorowidzOrtofomapy2019.900909,,,,,,,,,,,,,N-34-49-D-d-4-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900909.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900909_N-34-49-D-d-4-1.tif,,SkorowidzOrtofomapy2019.900909.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,36,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.71,SkorowidzOrtofomapy2019.900805,,,,,,,,,,,,,N-34-49-B-d-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900805.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900805_N-34-49-B-d-3-2.tif,,SkorowidzOrtofomapy2019.900805.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.72,SkorowidzOrtofomapy2019.897647,,,,,,,,,,,,,N-34-62-A-a-4-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897647.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897647_N-34-62-A-a-4-2.tif,,SkorowidzOrtofomapy2019.897647.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,38,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.73,SkorowidzOrtofomapy2019.900882,,,,,,,,,,,,,N-34-49-D-b-2-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900882.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900882_N-34-49-D-b-2-3.tif,,SkorowidzOrtofomapy2019.900882.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.74,SkorowidzOrtofomapy2019.900963,,,,,,,,,,,,,N-34-50-C-d-1-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900963.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900963_N-34-50-C-d-1-4.tif,,SkorowidzOrtofomapy2019.900963.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,30,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.75,SkorowidzOrtofomapy2019.900807,,,,,,,,,,,,,N-34-49-B-d-3-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900807.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900807_N-34-49-B-d-3-4.tif,,SkorowidzOrtofomapy2019.900807.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,28,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.76,SkorowidzOrtofomapy2019.900942,,,,,,,,,,,,,N-34-50-C-a-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900942.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900942_N-34-50-C-a-3-2.tif,,SkorowidzOrtofomapy2019.900942.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.77,SkorowidzOrtofomapy2019.900885,,,,,,,,,,,,,N-34-49-D-b-3-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900885.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900885_N-34-49-D-b-3-2.tif,,SkorowidzOrtofomapy2019.900885.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,33,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.78,SkorowidzOrtofomapy2019.897502,,,,,,,,,,,,,N-34-62-B-a-2-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.897502.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73213/73213_897502_N-34-62-B-a-2-4.tif,,SkorowidzOrtofomapy2019.897502.dt_pzgik,,,,,,,,,,,,,,,,2020-02-10,31,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.79,SkorowidzOrtofomapy2019.900938,,,,,,,,,,,,,N-34-50-C-a-1-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900938.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900938_N-34-50-C-a-1-4.tif,,SkorowidzOrtofomapy2019.900938.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.80,SkorowidzOrtofomapy2019.900967,,,,,,,,,,,,,N-34-50-C-d-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900967.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900967_N-34-50-C-d-3-1.tif,,SkorowidzOrtofomapy2019.900967.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.81,SkorowidzOrtofomapy2019.900941,,,,,,,,,,,,,N-34-50-C-a-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900941.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900941_N-34-50-C-a-3-1.tif,,SkorowidzOrtofomapy2019.900941.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.82,SkorowidzOrtofomapy2019.900804,,,,,,,,,,,,,N-34-49-B-d-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900804.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900804_N-34-49-B-d-3-1.tif,,SkorowidzOrtofomapy2019.900804.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,34,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.83,SkorowidzOrtofomapy2019.900920,,,,,,,,,,,,,N-34-50-A-c-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900920.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900920_N-34-50-A-c-3-1.tif,,SkorowidzOrtofomapy2019.900920.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.84,SkorowidzOrtofomapy2019.900797,,,,,,,,,,,,,N-34-49-B-d-1-2,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900797.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900797_N-34-49-B-d-1-2.tif,,SkorowidzOrtofomapy2019.900797.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,34,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.85,SkorowidzOrtofomapy2019.900914,,,,,,,,,,,,,N-34-50-A-a-3-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900914.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900914_N-34-50-A-a-3-4.tif,,SkorowidzOrtofomapy2019.900914.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,37,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.86,SkorowidzOrtofomapy2019.900876,,,,,,,,,,,,,N-34-49-D-b-1-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900876.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900876_N-34-49-D-b-1-1.tif,,SkorowidzOrtofomapy2019.900876.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.87,SkorowidzOrtofomapy2019.900907,,,,,,,,,,,,,N-34-49-D-d-2-4,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900907.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900907_N-34-49-D-d-2-4.tif,,SkorowidzOrtofomapy2019.900907.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,35,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.88,SkorowidzOrtofomapy2019.900937,,,,,,,,,,,,,N-34-50-C-a-1-3,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900937.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900937_N-34-50-C-a-1-3.tif,,SkorowidzOrtofomapy2019.900937.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,38,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
metro19.89,SkorowidzOrtofomapy2019.900971,,,,,,,,,,,,,N-34-50-D-c-3-1,2019,0.25,RGB,Zdj. cyfrowe,PL-1992,1:5000,DFT.7201.004.2019,,SkorowidzOrtofomapy2019.900971.akt_data,,,,,,,,,,,,,,,,2019-06-03,TAK,https://opendata.geoportal.gov.pl/ortofotomapa/73221/73221_900971_N-34-50-D-c-3-1.tif,,SkorowidzOrtofomapy2019.900971.dt_pzgik,,,,,,,,,,,,,,,,2020-02-21,32,metro19,C:/Users/admin/Desktop/inference_data/Inference_data/metro19.gml
